,Goal,X,Y,C,matchId,teamId,eventSec,Distance,Angle
805,0,28,27,23.0,2565777.0,698.0,547.6021689999998,31.74117987725094,0.20332595745297852
806,0,26,70,20.0,2565777.0,676.0,1323.5711380000002,29.068883707497267,0.22498427161421014
807,0,27,60,10.0,2565777.0,698.0,2913.6250019999998,27.77138815399763,0.2551068446985383
808,0,22,21,29.0,2565778.0,698.0,1707.3262000000004,28.971063149287428,0.1925649117133473
809,0,29,65,15.0,2565779.0,712.0,2553.480864,30.595138502709872,0.22613695577199536
810,0,29,34,16.0,2565780.0,684.0,1555.443678,30.8084404019418,0.2230764758269519
811,0,23,52,2.0,2565780.0,684.0,2567.546582,23.036709834522814,0.3146502823299102
812,0,14,16,34.0,2565782.0,674.0,1271.3952479999998,26.161230857893518,0.15155293114078552
813,0,23,36,14.0,2565784.0,714.0,800.872467,24.734793308212623,0.2742540924575188
814,0,29,58,8.0,2565784.0,714.0,1667.341488,29.462518561725165,0.24345715048560757
815,0,22,49,1.0,2565785.0,696.0,2331.237072,22.0096001781041,0.3294328509936088
816,0,28,65,15.0,2565786.0,691.0,1929.976544,29.648988178351043,0.23248434245868463
817,1,22,47,3.0,2565786.0,691.0,2370.807119,22.086251379534737,0.32725028821648317
818,0,27,48,2.0,2565787.0,679.0,1566.7738550000004,27.031278179176063,0.26886390060676135
819,0,27,24,26.0,2565788.0,678.0,2558.660694,31.85294334908471,0.19489458115132435
820,0,33,39,11.0,2565790.0,695.0,1534.1108990000002,33.76570005197582,0.21119390382800934
821,0,21,68,18.0,2565790.0,684.0,2715.5050929999998,24.039342753078753,0.26586779578711206
822,0,19,31,19.0,2565791.0,676.0,614.132947,22.66103483956547,0.2712361462016261
823,1,22,45,5.0,2565791.0,676.0,2159.558207,22.238761206506087,0.32296778686409733
824,0,19,46,4.0,2565791.0,676.0,1464.2838769999998,19.177069640588993,0.37400455798397586
825,0,25,61,11.0,2565792.0,714.0,2179.384161,26.002355662516425,0.26941817111147837
826,0,19,79,29.0,2565793.0,682.0,678.1830089999999,26.764201837529175,0.1953354948523901
827,0,26,80,30.0,2565793.0,682.0,2500.9088920000004,32.5,0.18051255932345683
828,0,17,67,17.0,2565795.0,674.0,1341.414038,20.275662751190158,0.3032435393594939
829,0,9,86,36.0,2565795.0,687.0,2033.9580290000004,25.071098898931414,0.10668670076936543
830,0,24,57,7.0,2565796.0,696.0,1327.045244,24.427494754886347,0.292538426462042
831,0,22,66,16.0,2565797.0,692.0,2244.1945589999996,24.33433787880821,0.27138327709554794
