"","ar_sc","ar_xG","ar_extxG","ar_emp"
"8125",2.07,8.97,16.15,78.66
"8126",7.27,-2.04,-5.20999999999999,66.62
"8127",-16.65,19.68,42.79,71.04
"8128",-22.87,13.3,19.07,9.74
"8129",-11.77,49.24,-20.09,-4.34
"8130",7.73,6.23,9.03,-13.56
"8131",16.33,-24.25,-3.93,2.35
"8132",14.41,-17.23,6.2,-27.71
"8133",-6.25,37.65,-1.07999999999999,51.66
"8134",-23.22,-7.08,-60.63,42.66
"8135",-24.69,-5.1,-1.94,2.53
"8136",-14.15,3.28000000000001,0.650000000000003,-7.35999999999999
"8137",24.14,-21.05,-14.76,45.44
"8138",-16.78,9.54,-11.76,12.43
"8139",-6.92,31.99,-24.6,53.1
"8140",-4.26,-24.56,-5.91,27.33
"8141",-18,24.79,2.72,-5.76
"8142",-18.84,26.52,-0.399999999999998,6.91
"8143",13.37,21.3,-25.84,-2.74999999999999
"8144",-11.74,11.35,33.19,36.7599999999999
"8145",34.29,-1.37,24.71,11.43
"8146",-19.28,-16.62,-19.65,7.27
"8147",31.08,-13.48,6.59,-4.34
"8148",13.16,-10.15,-4.23,-5.26000000000001
"8149",31.04,7.9,-17.06,-8.50000000000001
"8150",4.41,32.24,2.73999999999999,8.25
"8151",0.99,-6.25999999999999,-1.03,21.19
"8152",13.46,-8.89,-11.11,33.89
"8153",-10.16,26.33,31.79,-4.85
"8154",-8.74,11.34,2.32,38.29
"8155",15.48,16.42,-30.48,19.08
"8156",-0.519999999999993,1.67,9.57,-33.9
"8157",16.01,-0.0499999999999932,43.07,13.01
"8158",-22.45,22.04,39.97,84.09
"8159",14.92,-0.109999999999996,14.8,9.01
"8160",-13.78,-9.08,-1.25,-19.27
"8161",3.96,-11.06,23.37,-15.37
"8162",-48.05,3.60000000000001,-60.38,24.87
"8163",-8.48,23.24,-24.1,24.54
"8164",-31.37,23.91,72.31,34.46
"8165",-25.01,-15.78,5.52000000000001,30.46
"8166",5.28,-19.49,11.54,-6.14000000000001
"8167",-19.29,12.56,7.68000000000002,6.27000000000001
"8168",27.31,-1.24,-1.74,-18.73
"8169",38,7.46,3.50000000000001,24.82
"8170",22.23,-4.05,9.14,-1.28
"8171",-6.18,-4.18999999999999,-17.66,31.57
"8172",37.3,-5.22,43.23,36.52
"8173",-30.04,27.62,-16.58,-1.13000000000001
"8174",-4.67,-16.44,-47.07,45.25
"8175",37.83,-16.39,-50.15,-43.53
"8176",-21.51,-3.19,13.37,-10.08
"8177",-36.16,2.32,3.35000000000001,22.17
"8178",-17.8,8.11000000000001,-8.23,12.71
"8179",-11.38,4.18,-21.27,-4.99
"8180",-5.34000000000001,19.16,-41.57,16.89
"8181",-26.61,17.36,4.58000000000002,39.62
"8182",-56.72,32.63,-1.15,22.3
"8183",-13.55,10.63,-11.44,-8.66000000000001
"8184",16.98,-1.45,36.15,44.71
"8185",16.68,-6.36000000000001,4.2,53.06
"8186",-13.28,1.99000000000001,5.32,-6.29
"8187",-24.67,-12.06,39.17,-22.13
"8188",-3.54,36.54,38.85,-38.27
"8189",16.98,-3.74000000000001,-4.51999999999999,51.5
"8190",5.7,8.83,-21.03,18.31
"8191",-24.77,-6.62,-9.49999999999999,2.65
"8192",19.49,27.96,22.6,5.87
"8193",21.78,2.38,-9.79,-31.53
"8194",13.49,14.48,5.82,39.47
"8195",-11.17,15.17,34.54,11.25
"8196",-9.33,-31.18,-29.11,56.36
"8197",-15.27,-15.92,16.82,-22.57
"8198",28.88,22.15,7.54,-50.31
"8199",22.56,40.92,-20.18,-15.55
"8200",13.94,-40.59,-13.94,-13.81
"8201",-22.26,15.98,0.470000000000003,41.54
"8202",-4.57,3.04,-4.69999999999999,-75.97
"8203",1.09,-19.83,6.06,49.86
"8204",19.97,-2.5,19.4,39.04
"8205",6.73000000000001,29.59,-11.79,-33.07
"8206",-45.72,23.4,-22.81,30.3
"8207",-5.77,21.06,-14.63,-37.15
"8208",16.7,-14.64,5.11,-24
"8209",-11.89,-15.42,-29.96,32.72
"8210",15.7,-8.91,-12.71,-48.29
"8211",10.64,-11.35,1.55,-33.99
"8212",16.52,9.21,13.41,30.02
"8213",-5.55,-19.88,-12.39,-16.28
"8214",-23.42,-24.94,6.25,31.23
"8215",-13.51,-41.49,-5.54,1.42
"8216",10.18,8.22,8.41,6.26999999999999
"8217",37.19,14.15,-7.95000000000001,-19.92
"8218",-19.11,35.62,13.07,24.37
"8219",6.07,44.81,12.53,50.72
"8220",-20.68,51.76,-3.36,23.49
"8221",-11.97,-16.97,21.25,-31
"8222",10.37,21.37,-7.46999999999999,-13.8
"8223",-6.55,3.71,2.25,-4.62
"8224",-3.58,-4.08,18.74,-19.24
"8225",-1.73999999999999,6.37,-4.32,-14.62
"8226",-4.63,-2.54,-3.91,-21.98
"8227",38.79,-31.05,-22.51,31.36
"8228",34.34,6.66000000000001,58.26,23.84
"8229",-0.620000000000007,10.33,-1.08,-13.94
"8230",-4.53,-4.02999999999999,4.54000000000001,-19.13
"8231",-27.95,24.89,-3.12,24.75
"8232",20.86,15.98,2.76000000000001,26.16
"8233",-0.0799999999999972,-17.41,63.06,-19.96
"8234",23.4,11.42,11.57,-10.01
"8235",-25.52,4.85,29.43,58.1
"8236",-18.51,6.73,-6.62,53.68
"8237",-20.72,-29.57,-7.21,-3.36
"8238",-7.7,10.89,24.61,3.27000000000001
"8239",-22.94,20.02,18.68,13.23
"8240",-20.92,-16.99,-13.92,10.98
"8241",-2.06000000000002,-19.83,32.05,-14.4
"8242",-1.65999999999999,23.96,11.26,51.93
"8243",8.24,-18.9,-16.09,24.52
"8244",22.15,0.900000000000006,-27.77,54.22
"8245",-22.28,39.08,-23.1,9.95
"8246",-13.94,30.19,-27.24,50.72
"8247",-1.34,-12.95,0.250000000000005,-5.54
"8248",32.93,-0.649999999999998,-0.0999999999999945,14.9
"8249",22.04,-4.77,14.64,0.279999999999998
"8250",9.08,17.63,-14.59,35.66
"8251",-27.88,0.550000000000002,-8.97,12.89
"8252",1.47,-19.81,-27.96,53.91
"8253",21.59,-1.16,0.0900000000000043,15
"8254",-10.26,43.99,-24.19,13.81
"8255",-13.22,6.72,-41.83,7.87
"8256",-2.03999999999999,2.54,20.1,31.63
"8257",-13.41,0.730000000000005,-14.55,76.31
"8258",48.73,-13.72,19.49,54.4
"8259",6.82,-11.02,-25.63,21.75
"8260",-49.84,0.56,3.68,56.59
"8261",59.05,-10.5,10.64,17.47
"8262",10.01,9.74,-6.76,-34.71
"8263",-8.73,19.09,0.910000000000004,35.73
"8264",-25.1,-13.38,-7.17,-24.41
"8265",25.77,-10.22,-16.32,-8.17
"8266",-20.85,19.09,-0.339999999999998,-27.01
"8267",7.9,-21.74,-38.06,-13.68
"8268",3.01999999999999,1.77,27.81,-18.97
"8269",-0.86,-0.690000000000003,65.13,-15.63
"8270",-30,-17.78,-8.22999999999999,-27.62
"8271",-5.33,16.88,90.76,-18.39
"8272",-29.56,-14.88,5.29999999999999,46.89
"8273",27.05,23.26,-2.5,12.12
"8274",-34.58,-12.96,25.8,-6.62
"8275",-16.08,14.38,10.55,24.06
"8276",-20.42,0.0400000000000147,-1.98,7.8
"8277",33.44,1.54,11.72,-6.71
"8278",27.35,40.86,31.12,53.35
"8279",57.22,-34.62,-36.84,23.4
"8280",17.41,36.95,-22.49,-2.39
"8281",38.68,46.92,31.05,33.03
"8282",-0.329999999999998,-7.73,-3.96999999999999,21.65
"8283",-21.48,0.940000000000003,-35.72,13.39
"8284",-15.78,17.9,24.3,-26.1
"8285",-33.22,55.43,-20.58,-7.4
"8286",20.47,25.49,23.9,-5.02000000000001
"8287",-7.05,25.41,0.270000000000007,-8.63
"8288",16.74,1.43,-22.44,41.34
"8289",-53.41,-23.53,-17.06,67.59
"8290",-0.199999999999995,62.79,-9.89,69.65
"8291",13.78,14.2,22.71,-7.47999999999999
"8292",-11.33,-12.93,1.99,-18.78
"8293",-5.82999999999999,0.510000000000002,-13.26,-18.01
"8294",9.50999999999999,-18.94,-0.520000000000001,18.2
"8295",-21.3,6.09,15.3,-25.94
"8296",14.49,14.44,-21.92,3.57
"8297",-14.74,13.84,-0.780000000000007,7.93
"8298",-3.37999999999999,6.57000000000001,7.23,16.62
"8299",-8.9,0.110000000000004,4.13,37.97
"8300",12.97,7.60999999999999,-22.11,-59.84
"8301",-13.95,3.45,-40.05,27.03
"8302",-5.3,-5.35,-31,-6.42
"8303",-13.42,6.75,20.77,-22.77
"8304",-28.97,40.4,1.90000000000001,10.27
"8305",-14.54,-22.23,1.06,-5.02
"8306",-12.4,0.570000000000014,8.56,51.9
"8307",-22.96,-13.62,10.34,-22.75
"8308",-33.98,21.32,44.59,-30.5
"8309",58.99,-6.76,14.75,26.12
"8310",-4.01,31.52,12.33,85.44
"8311",-2.93,-3.78,16.21,19.32
"8312",13.74,40.42,21.96,0.609999999999996
"8313",-71.25,-9.02,-35.55,18.63
"8314",-18.88,22.27,-3.4,7.3
"8315",7.7,3.08999999999999,-12.67,38.98
"8316",-11.26,7.32,1.77,-40.35
"8317",-23.44,19.63,15.36,38.19
"8318",43.58,3.95,-12.5,6.65999999999998
"8319",-3.1,31.76,-6.4,6.6
"8320",-10.04,47.57,-28.91,-18.18
"8321",0.320000000000007,3.47,-5.64,-7.91000000000002
"8322",-3.17,0.820000000000011,27.41,42.04
"8323",-12.6,-14.23,23.29,-31.48
"8324",-41.53,-17.77,-38.68,12.91
"8325",15.39,21.73,13.4,-13.13
"8326",-45.9,-10.46,0.420000000000002,-10.15
"8327",7.12,70.44,8.17999999999999,39.95
"8328",-17.01,21.4,66.93,36.03
"8329",-0.859999999999996,-2.7,19.6,-35.76
"8330",15.84,13.08,5.49,14.87
"8331",-16.37,-5.02000000000001,10.26,16.41
"8332",-36.58,15.47,7.04,-41.63
"8333",10.69,20.16,15.43,-18.65
"8334",8.56,-5.59000000000001,-27.12,13.73
"8335",-3.99999999999999,-0.0500000000000109,2.6,-14
"8336",10.51,-17.44,12.06,-19.13
"8337",-32.81,-2.03999999999999,-13.03,35.16
"8338",-42.91,25.53,-17.98,13.52
"8339",-22.2,-4.39,20.27,-24.08
"8340",-21.46,-6.90999999999999,6.74000000000001,-35.56
"8341",56.49,-12.97,2.62,3.27
"8342",-11.63,36.73,-13.73,-24.88
"8343",-29.96,7.21,23.6,25.92
"8344",25.55,26.69,-30.19,-0.459999999999993
"8345",19.43,18.79,-2.98,39.39
"8346",-52.03,-15.49,21.95,25.68
"8347",3.29000000000001,20.66,-11.08,-7.15000000000001
"8348",13.01,-12.15,8.88,-42.93
"8349",71.98,8.97,-11.58,-7.99999999999999
"8350",-8.5,12.17,-30.9,-34.55
"8351",-26.56,-23.86,20.7,2.43
"8352",-18.28,4.57999999999999,11.8,10.61
"8353",22.89,13.04,14.64,18.8
"8354",-16.78,24.96,-14.28,1.57
"8355",-21.61,3.18,-50.21,-20.8
"8356",4.05,7.81000000000001,-16.35,6.81000000000001
"8357",-22.65,12.35,-11.2,11.7
"8358",-9.92,-5.35,27.18,-36.92
"8359",19.25,12.82,-13.16,20.65
"8360",-7.88,-34.73,-33.47,-16.25
"8361",-26.46,-8.84,-21.61,49.59
"8362",-21.01,10.46,12.33,51.41
"8363",22.95,15.21,28.26,2.62
"8364",16.78,22.9,40.01,28.16
"8365",36.14,-24.9,2.01,49.13
"8366",-14.42,7.72,9.98999999999999,25.49
"8367",12.28,26.69,26.04,-4.03
"8368",32.74,31.51,57.37,-5.78999999999999
"8369",37.44,-4.43000000000001,29.33,43.93
"8370",-33.95,-14.23,-25.53,-5.95999999999999
"8371",-3.01,-2.39,-16.61,26.88
"8372",1.61,-23.5,-31.18,-10.44
"8373",6.14000000000001,14.79,-22.23,68.96
"8374",8.41,-15.62,-7.85,-26.4
"8375",13.75,11.8,-11.74,5.14
"8376",11.18,0.869999999999996,27.51,-25.12
"8377",14.93,0.240000000000003,2.07000000000001,28.8
"8378",-17.42,0.130000000000003,14.05,-14.59
"8379",6.21999999999999,0.350000000000001,-5.92000000000001,-16.24
"8380",69.38,11.5,-2.05999999999999,17.14
"8381",-20.02,-5.79999999999999,0.989999999999998,38.26
"8382",97.72,6.62,-21.93,-18.17
"8383",11.38,8,-10.32,-20.06
"8384",11.1,8.26,9.65,23.01
"8385",-32.46,-4.4,25.73,25.75
"8386",-29,4.7,3.7,-3.79999999999999
"8387",0.830000000000004,26.37,29.65,19.03
"8388",33.54,16.45,-1.47,-17.34
"8389",14.04,-0.329999999999997,60.93,13.85
"8390",-20.33,-25.48,-6.90999999999999,-17.93
"8391",-10.8,-11.98,21.93,-24.76
"8392",-25.24,54.73,2.16,40.25
"8393",22.71,73.6,-3.73,-27.68
"8394",22.38,-9.58,-4.12,11.2
"8395",-11.14,-24.02,20.83,-5.19
"8396",-9.49,-24.49,10.17,22.17
"8397",22.25,-8.75,-13.03,69.22
"8398",-16.87,-25.85,7.33,-27.48
"8399",1.52,-8.84,5.96,4.68
"8400",-9.23000000000001,-4.27999999999999,7.39,16.83
"8401",22.51,56.43,-21.28,22.44
"8402",-7.67,16.88,7.02,-35.61
"8403",2.85,-34.03,7.04,26.68
"8404",-12.95,-13.49,4.76000000000001,-52.78
"8405",5.19,-25.24,23.13,6.78999999999999
"8406",29.83,-31.46,-23.04,-5.14
"8407",-32.2,-36.2,15.49,-4.99
"8408",-52.42,-6.89,29.44,-19.29
"8409",12.63,25.11,3.87000000000001,-7.57
"8410",40.24,-2.01,18.73,-0.540000000000002
"8411",-17.3,35.2,-12.61,-4.94
"8412",29.86,-14.92,-13.69,-42.04
"8413",-10.74,34.57,-28.35,-8.2
"8414",-8,3.22,-10.62,41.96
"8415",24.3,22.15,5.19,-0.290000000000001
"8416",25.66,17.45,9.26,45.57
"8417",10.65,-7.71,22.99,-2.83
"8418",-10.46,-29.09,22.73,-28.13
"8419",18.08,-1.27999999999998,0.6,3.27000000000001
"8420",-15.69,-6.5,-17.64,-1.13
"8421",2.5,10.81,40.79,-13.23
"8422",8.38,-12.67,25.79,33.31
"8423",3.43,22.17,13.28,36.35
"8424",-22.2,-6.63999999999999,-25.45,25.63
"8425",-23.26,16.26,-15.89,1.03
"8426",11.89,14.87,-23.74,-14.62
"8427",-13.54,-8.15,-40.42,19.62
"8428",23.44,13.31,-31.93,10.55
"8429",72.85,4.54,1.62999999999999,30.72
"8430",35.68,-14.05,12.56,24.15
"8431",-1.58999999999999,46.16,-2.35,-7.9
"8432",-29.36,-3.61,10.68,-5.56
"8433",-12.46,-1.26999999999999,14.13,-9.87
"8434",12.68,31.74,-12.24,26.32
"8435",-15.11,17.24,23.9,52.99
"8436",13.91,-14.95,-5.74,18.85
"8437",30.13,1.68,-0.339999999999984,23.45
"8438",-2.79999999999999,3.73000000000001,34.66,-36.23
"8439",-7.5,38.67,-23.21,-44.03
"8440",3.46,-9.94,5.35,36.83
"8441",-0.939999999999992,-13.24,35.55,-8.75
"8442",9.57000000000001,-2.96,4.38,30.31
"8443",21.19,14,-6.36,-23.39
"8444",-1.30000000000001,8.15999999999999,-18.61,8.33000000000001
"8445",-0.329999999999999,-27.51,4.24,7.59
"8446",-23.4,-5.67,-21.33,-19.1
"8447",-47.43,-9.52000000000001,13.95,18.63
"8448",-50.21,-2.63,-11.39,40.81
"8449",-34.13,1.18000000000001,-22.65,13.53
"8450",-25.38,17.24,30.37,98.3
"8451",4.01,-33.6,-0.89,11.62
"8452",-18.27,7.25,-16.11,27.66
"8453",-21.5,-15.69,21.35,-38.65
"8454",15.35,-11.93,4.27,-6.36
"8455",-12.06,-3.98,23.96,87.07
"8456",-23.85,28.43,12.78,-1.32
"8457",-5.95,-6.39,15.88,13.86
"8458",10.69,-32.01,25.97,-18.97
"8459",-33.52,59.66,-5.46,13.91
"8460",3.5,32.35,-28.84,49.88
"8461",-13.9,27.67,-1.84999999999999,-11.73
"8462",-13.43,1.69,-13.86,-25.39
"8463",-18.77,-6.16,16.37,-3.74
"8464",13.16,7.09999999999999,-9.24000000000001,26.26
"8465",-0.0100000000000007,-33.52,37.21,-20.03
"8466",-34.87,-16.57,18.73,-6
"8467",5.56,16.47,27.76,10.93
"8468",-20.96,-1.56,-25.51,-26.63
"8469",-7.96,-21.89,2.79,23.18
"8470",-22.49,3.52,-10.4,35.57
"8471",-1.14999999999999,-6.7,-3.7,-39.75
"8472",4.96,-3.13,-22.82,-2.64
"8473",27.95,-19.84,16.51,33.24
"8474",-14.93,11.72,50.41,-4.89999999999999
"8475",3.44,5.25,-24.18,16.2
"8476",10.13,9.81000000000001,22.37,19.5
"8477",21.8,-37.82,8.08,6.98
"8478",31.64,23.58,21.48,-18.14
"8479",28.26,-3.89999999999999,-9.40000000000001,5.6
"8480",-39.68,11.71,-18.68,5.28000000000001
"8481",-1.64,-9.92,14.5,-9.8
"8482",-15.78,25.28,2.84999999999999,-48.95
"8483",-0.799999999999991,11.96,-22.72,-10.82
"8484",18.37,-8.04,8.12000000000001,84.96
"8485",4.31,-6.26,7.41,14.4
"8486",1.92000000000001,14.64,-47.1,-0.789999999999998
"8487",12.08,21.86,-14.28,17.29
"8488",-12.62,19.26,3.28,5.23
"8489",2.98000000000001,25.9,5.51,-13.64
"8490",-15.2,-22.76,-14.56,77.97
"8491",1.81,41.48,-5.74,-18.91
"8492",-0.600000000000002,16.85,-0.129999999999993,-30.46
"8493",-14.44,26.13,-12.97,76.86
"8494",17.86,28.59,-4.53,-32.69
"8495",35.92,-17.99,-19.45,19.81
"8496",34.73,40.21,10.6,32.21
"8497",-38.11,20.61,36.6,32.61
"8498",12.16,-18.57,-26.79,-5.35
"8499",59.98,25.04,-27.09,-23.3
"8500",8.49999999999999,28.23,44.9,-27.69
"8501",-6.75,11.06,-28.08,-1.02000000000001
"8502",-8.15,0.770000000000006,-1.65,-41.64
"8503",6.41,33.01,2.66,41.57
"8504",-11.54,3.67,0.00999999999999712,6.24
"8505",-14.48,-19.41,16.18,27.14
"8506",13.76,-8.4,-14.57,6.63
"8507",-22.43,24.41,4.47,-2.23
"8508",24.07,-16.08,-4.29,-25.92
"8509",21.62,3.28,13.65,37.87
"8510",-9.31,-30.52,-0.169999999999996,26.23
"8511",10.88,26.73,-12.91,12.98
"8512",-14.8,12.05,33.65,29.55
"8513",-4.51,-18.97,-15.63,34.74
"8514",-28.13,53.75,-30.47,21.99
"8515",-3.15,-7.1,20.47,30.06
"8516",2.99000000000001,22.6,28.49,-26.21
"8517",-10.8,-30.77,-15.66,16.13
"8518",16.73,-34.28,9.79,57.51
"8519",10.27,-12.66,2.32,-35.32
"8520",-40.65,-4.7,-40.58,92.01
"8521",10.32,-20.34,14.53,-11.05
"8522",16.1,56.48,20.02,17.15
"8523",-3.42,-4.62,-27.75,54.83
"8524",6.56,27.57,7.64,-15.05
"8525",-7.41,4.11999999999999,37.06,0.469999999999998
"8526",-11.58,-30.34,-2.92999999999999,-1.04999999999999
"8527",-33.38,-11.17,29.07,-7.04
"8528",4.83,14.8,12.92,26.69
"8529",-40.41,-10.1,-11.2,53.14
"8530",12.66,-3.94,-9.27,4.81999999999999
"8531",11.65,-7.4,-6.61999999999999,-3.20000000000001
"8532",-4.07,4.33000000000001,7.23000000000001,41.11
"8533",9.68,-2.16,14.74,-2.13
"8534",-17.98,-30.73,4.18,2.54000000000001
"8535",14.98,0.549999999999999,-9.23,30.67
"8536",2.6,-21.62,-12.43,35.88
"8537",-26.45,-15.27,4.8,44.3
"8538",3.68,37.13,-12.61,18.16
"8539",-27.57,35.79,32.82,43.15
"8540",18.26,-29.85,9.91,12.04
"8541",-38.75,4.83,13.53,-3.57
"8542",6.47,-0.129999999999995,-10.02,-6.81
"8543",-17.78,17.19,-17.13,16.3
"8544",32.49,4.29000000000002,-0.180000000000002,-0.870000000000009
"8545",19.9,-3.35,-34.91,-56.02
"8546",14.95,29.37,9.82,-6.03
"8547",4.23,-3.46,13.34,30.98
"8548",1.14,-8.93,-18.59,9.46999999999999
"8549",-4.30000000000001,14.45,8.27,40.6
"8550",-26.26,18.14,-10.23,8.1
"8551",9.91000000000001,-26.59,-14.65,-39.68
"8552",34.31,12.69,0.700000000000003,44.5
"8553",2.77,37.46,-35.56,10.56
"8554",20.88,18.32,-15.65,-1.40999999999999
"8555",-38.15,33.58,37.52,-68.59
"8556",8.04,-13.11,9.73,-30.29
"8557",25.16,42.89,-2.88,16.56
"8558",-3.17,-5.7,-1.26,-4.79999999999999
"8559",23.48,6.51,-15.11,-34.18
"8560",37.63,-11.33,9.29,5.09
"8561",20.47,14.58,-4.95,-51.81
"8562",19.6,-10.27,25.64,-1.24
"8563",-34.87,3.16,18.2,6.08
"8564",-28.1,17.78,53.25,-20.85
"8565",1.13,-14.78,-20.78,-20.93
"8566",-8.15000000000001,30.08,22.01,-26.42
"8567",19.34,6.26,9.65,-35.94
"8568",-28.02,-6.12,-18.96,36.19
"8569",-36.1,11.97,29.95,1.96
"8570",8.24,3.51999999999999,-40.43,-12.85
"8571",46.62,-11.3,38.12,46.14
"8572",73.21,26.23,9.29,31.9
"8573",1.6,15.67,-13.94,-1.63
"8574",12.9,-3.31,19.42,60.5
"8575",-14.53,24.34,-17,9.53
"8576",27.85,-32.21,3.77,15.32
"8577",7.32,2.05,-41.56,39.07
"8578",50.22,16.8,27.06,-34.35
"8579",5.54999999999999,-19.75,18.25,-26.28
"8580",-5.15999999999999,-4.82,5.51,66.74
"8581",33.93,-25.53,36.63,38.45
"8582",36.13,25.76,4.13,47.35
"8583",4.29,5.9,25.12,-8.64
"8584",28.59,6.91,32.3,-17.87
"8585",-6.01,9.06999999999999,-7.35,28.93
"8586",6.65000000000001,-8.7,10.74,-6.98
"8587",-25.21,-36.64,-42.12,-3.94
"8588",-39.38,-4.66,17.07,22.24
"8589",-11.79,26.74,-0.949999999999995,-21.5
"8590",-17.35,-17.35,0.360000000000005,48.29
"8591",-1.19999999999999,23.96,24.2,62.74
"8592",-18.84,15.93,-7.67,13.9
"8593",-3.25,-10.58,-22.87,-18
"8594",-17.28,23.29,-23.19,-1.34000000000001
"8595",-14.44,27.08,2.12000000000002,8.22
"8596",-0.01,2.34,55.14,45.65
"8597",-7.42,8.44,7.53,-8.93
"8598",6.9,31.86,-38.85,60.2
"8599",19.59,25.09,-18.18,-12.75
"8600",39.16,-2.2,37.7,-9.23
"8601",-12.68,1.72,15.92,-1.09000000000001
"8602",-19.75,14.61,1.21,46.36
"8603",-12.01,18.27,15.22,-21.17
"8604",-6.21999999999999,15.54,25.89,11.35
"8605",28.64,51.95,-10.68,-53.75
"8606",20.13,10.57,49.78,62.42
"8607",22.06,31.22,12.14,15.95
"8608",-1.74,11.83,-17.33,-34.65
"8609",-28.44,28.53,8.41,16.03
"8610",3.76,-32.88,29.24,63.95
"8611",-18.73,-0.419999999999998,-5.61,-18.25
"8612",-11.98,-29.33,9.49,2.44
"8613",11.09,8.67,-20.66,2.51
"8614",-19.1,-29.53,10.7,56.33
"8615",11.68,-35.89,-11.77,-29.94
"8616",13.82,-22.01,0.950000000000001,-5.99
"8617",-13.93,4.25000000000001,-26.33,-24.89
"8618",-19.58,-22.32,-6.53,-9.93000000000001
"8619",-29.02,14.69,2.39,43.14
"8620",27.5,-7.52999999999999,9.51,23.85
"8621",2.84,50.87,-1.02,-28.59
"8622",7.38,38.4,2.12000000000001,71.7
"8623",-14.25,-0.920000000000008,-4.29,-7.65000000000001
"8624",1.69,6.36,8.62000000000001,35.13
"8625",-5.95,12.07,-22,-33.7
"8626",-19.45,36.91,-23.37,12.86
"8627",-28.19,-26.54,48.81,4.23
"8628",-35.57,14.13,3.13000000000001,-15.98
"8629",16.61,7.85,14.46,-17.06
"8630",-29.4,-1.44999999999999,14.31,-4.39999999999999
"8631",30.76,-32.61,-22.32,25.86
"8632",27.1,19.82,12.77,-5.46999999999999
"8633",-8.51,9.24,33.27,79.45
"8634",-3.62,30.82,-27.45,24.23
"8635",-21.9,-30.02,16.63,-11.45
"8636",-11.71,28.09,-12.32,15.64
"8637",19.96,-30.95,5.79000000000001,-31.87
"8638",-25.39,38.43,16.51,-17.51
"8639",4.11,20.08,-4.7,67.42
"8640",-26.41,-6.83,37.72,19.63
"8641",1.57999999999999,13.9,-27.45,-72.21
"8642",39.78,21.59,-19.43,37.77
"8643",13.12,10.77,-19.68,-20.54
"8644",-12.31,37.05,16.34,24.29
"8645",-22.8,0.17,-2.01,48.13
"8646",-11.18,39.4,21.01,-5.53
"8647",-25.71,32.12,1.74,-2.22000000000001
"8648",8.52000000000001,-13.91,-0.450000000000007,56.73
"8649",-12.65,-19.31,15.96,-24.24
"8650",6.97,-14.86,-29.5,-0.430000000000003
"8651",-13.16,-42.84,7.49,28.84
"8652",28.69,-10.39,-39.29,62.37
"8653",-4.71,-38.58,-6.65999999999999,-6.43
"8654",77.81,-0.949999999999998,4.14,-6.97999999999999
"8655",-14,31.6,7.82,-17.48
"8656",10.96,12.98,-0.409999999999997,-21.36
"8657",27.05,-26.35,16.53,25.08
"8658",-34.95,-6.05,8.74,3.09000000000001
"8659",-10.19,16.71,7.89,-6.36
"8660",-37.2,-19.86,14.19,20
"8661",31.09,46.34,34.25,64.02
"8662",-33.61,10.85,29.7,-17.86
"8663",-27.22,-25.8,-7.38999999999999,25.2
"8664",18.36,5.36,7.25,62.36
"8665",24.4,6.78,28.12,28.57
"8666",19.93,-6.57,-39.75,51.7
"8667",34.78,-3.67,-6.51,43.81
"8668",-63.32,-20.9,18.3,13.73
"8669",16.78,16.05,-7.54,-3.84000000000001
"8670",6.48,-1.29,23.81,-21.23
"8671",3.05,17.51,5.42,2.23000000000001
"8672",14.43,-13.27,-13.96,4.31
"8673",-9.39,3.09,13.31,20.38
"8674",8.08,-22.27,-18.66,51.28
"8675",-31.45,-9.09999999999999,44.74,-1.93999999999999
"8676",-36.7,-0.899999999999998,-22.48,-33.31
"8677",-29.3,-6.61,-15.6,-5.58000000000003
"8678",-16.05,4.81,14.13,10.3
"8679",20.1,-11.41,-7.1,-37.21
"8680",-0.949999999999995,-27.03,-0.139999999999998,-9.56999999999998
"8681",-1.96,-18.04,5.76,0.840000000000001
"8682",-2.88,-9.88,-9.59,57.73
"8683",-14.86,40.15,20.87,21.23
"8684",-25.79,4.32,22.72,-7.73
"8685",6.79,20.49,28.63,-20.02
"8686",-16.93,-11.53,-19.08,-8.68999999999999
"8687",2.12000000000001,-5.20999999999999,-2.11,26.77
"8688",-49.33,43.35,8.39,-20.7
"8689",-12.82,-5.71,-34.29,32.47
"8690",6.73000000000001,-14.35,-32.15,22.2
"8691",13.52,-10.31,8.08,-15.23
"8692",-10.18,20.86,-2.28999999999999,18.84
"8693",-4.75000000000001,-31.91,17.19,4.53
"8694",29.75,16.41,-15.37,18.49
"8695",-10.66,-14.52,13.75,9.32000000000001
"8696",-9.19,1.07,6.14,49.87
"8697",4.53,-21.39,33.09,50.25
"8698",-24.85,-3.34,-17.45,18.15
"8699",-7.4,29.98,2.64,22.56
"8700",-0.869999999999997,18.16,0.290000000000004,-16.15
"8701",16.37,-6.13,-35.85,-17.57
"8702",-7.6,24.32,-8.9,11.28
"8703",-0.739999999999996,9.61000000000001,1.2,48.35
"8704",-8.91,59.78,34.19,-48.76
"8705",-1.4,25.51,55.69,19.25
"8706",-35.76,4.05000000000001,9.93,-19.66
"8707",-22.67,-2.01000000000001,6.89999999999999,-7.88000000000001
"8708",22.71,7.98,-22.89,-45.66
"8709",2.06000000000001,30.98,9.3,-13.56
"8710",27.71,2.17,-2.73,22.79
"8711",8.25999999999999,18.12,-3.45,52.28
"8712",18.25,30.6,-15.83,9.07000000000001
"8713",-14.43,14.2,15.2,-17.76
"8714",11.4,-26.79,-40.54,5.34
"8715",-37.87,52.95,4.04000000000001,10.07
"8716",6.07,-0.729999999999994,-2.71,55.64
